Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
account_settings,Chrome 63.0.3239.84,,2018-01-03 19:20:09,2018-01-03 19:28:11,8m - 1.286s,FAILED
,,,,,,
Test Cases/047_account_alttab,Chrome 63.0.3239.84,,2018-01-03 19:20:10,2018-01-03 19:20:55,44.720s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 19:20:11,2018-01-03 19:20:23,11.973s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-03 19:20:23,2018-01-03 19:20:23,0.089s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:20:23,2018-01-03 19:20:24,1.004s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:20:24,2018-01-03 19:20:24,0.134s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:20:24,2018-01-03 19:20:25,1.004s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 19:20:25,2018-01-03 19:20:25,0.468s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-03 19:20:25,2018-01-03 19:20:25,0.077s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:20:25,2018-01-03 19:20:26,1.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:20:26,2018-01-03 19:20:29,3.189s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:20:29,2018-01-03 19:20:30,1.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 19:20:30,2018-01-03 19:20:31,0.036s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-03 19:20:31,2018-01-03 19:20:31,0.048s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:20:31,2018-01-03 19:20:32,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:20:32,2018-01-03 19:20:32,0.081s,PASSED
