Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 63.0.3239.84,,2017-12-29 14:11:35,2017-12-29 14:11:35,0.340s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:11:35,2017-12-29 14:11:38,3.001s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-29 14:11:38,2017-12-29 14:11:38,0.113s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:11:38,2017-12-29 14:11:39,0.153s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:11:39,2017-12-29 14:11:42,3.001s,PASSED
verifyElementNotPresent,Chrome 63.0.3239.84,,2017-12-29 14:11:42,2017-12-29 14:11:42,0.176s,PASSED
,,,,,,
Test Cases/007_login_fb_notloggedin,Chrome 63.0.3239.84,,2017-12-29 14:11:43,2017-12-29 14:12:00,17.562s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-29 14:11:43,2017-12-29 14:11:45,1.981s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-29 14:11:45,2017-12-29 14:11:47,2.248s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:11:47,2017-12-29 14:11:47,0.361s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:11:47,2017-12-29 14:11:50,3.000s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-29 14:11:50,2017-12-29 14:11:51,0.095s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:11:51,2017-12-29 14:11:51,0.153s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:11:51,2017-12-29 14:11:54,3.002s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2017-12-29 14:11:54,2017-12-29 14:11:55,1.129s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-29 14:11:55,2017-12-29 14:11:55,0.192s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-29 14:11:55,2017-12-29 14:11:55,0.151s,PASSED
click,Chrome 63.0.3239.84,,2017-12-29 14:11:55,2017-12-29 14:11:56,0.840s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-29 14:11:56,2017-12-29 14:11:59,3.002s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-29 14:11:59,2017-12-29 14:12:00,1.034s,PASSED
verifyElementNotPresent,Chrome 63.0.3239.84,,2017-12-29 14:12:00,2017-12-29 14:12:00,0.200s,PASSED
,,,,,,
