Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:23,2018-01-03 14:16:24,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:24,2018-01-03 14:16:24,0.178s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:24,2018-01-03 14:16:25,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:25,2018-01-03 14:16:26,0.102s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:26,2018-01-03 14:16:27,1.002s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Chrome 63.0.3239.84,,2018-01-03 14:16:27,2018-01-03 14:16:27,0.031s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:27,2018-01-03 14:16:27,0.585s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:16:27,2018-01-03 14:16:28,0.663s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:16:28,2018-01-03 14:16:28,0.234s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:28,2018-01-03 14:16:28,0.122s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:28,2018-01-03 14:16:31,3.000s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-03 14:16:31,2018-01-03 14:16:31,0.043s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:31,2018-01-03 14:16:31,0.083s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:31,2018-01-03 14:16:32,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:32,2018-01-03 14:16:32,0.119s,PASSED
setText,Chrome 63.0.3239.84,Set back to original email,2018-01-03 14:16:32,2018-01-03 14:16:33,0.503s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:33,2018-01-03 14:16:33,0.113s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:33,2018-01-03 14:16:36,3.002s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 14:16:36,2018-01-03 14:16:36,0.027s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:16:36,2018-01-03 14:16:36,0.032s,PASSED
,,,,,,
Test Cases/029_account_change_email_wrongformat,Chrome 63.0.3239.84,,2018-01-03 14:16:37,2018-01-03 14:16:55,17.814s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:16:37,2018-01-03 14:16:47,10.185s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:47,2018-01-03 14:16:47,0.075s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:47,2018-01-03 14:16:48,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:48,2018-01-03 14:16:48,0.176s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:16:48,2018-01-03 14:16:49,0.519s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:49,2018-01-03 14:16:49,0.102s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:49,2018-01-03 14:16:52,3.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:52,2018-01-03 14:16:52,0.276s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:52,2018-01-03 14:16:52,0.070s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:52,2018-01-03 14:16:53,1.004s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:16:53,2018-01-03 14:16:54,0.226s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:16:54,2018-01-03 14:16:55,1.001s,PASSED
"Statement - newEmail = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Account/input_email), ""value"")",Chrome 63.0.3239.84,,2018-01-03 14:16:55,2018-01-03 14:16:55,0.038s,PASSED
verifyNotMatch,Chrome 63.0.3239.84,,2018-01-03 14:16:55,2018-01-03 14:16:55,0.002s,PASSED
,,,,,,
Test Cases/030_account_change_email_emailregd,Chrome 63.0.3239.84,,2018-01-03 14:16:56,2018-01-03 14:17:14,17.835s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:16:56,2018-01-03 14:17:06,10.258s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:06,2018-01-03 14:17:06,0.079s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:06,2018-01-03 14:17:07,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:07,2018-01-03 14:17:07,0.159s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:17:07,2018-01-03 14:17:08,0.472s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:08,2018-01-03 14:17:08,0.133s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:08,2018-01-03 14:17:11,3.000s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 14:17:11,2018-01-03 14:17:11,0.040s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:11,2018-01-03 14:17:11,0.220s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:11,2018-01-03 14:17:11,0.090s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:11,2018-01-03 14:17:12,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:12,2018-01-03 14:17:13,0.203s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:13,2018-01-03 14:17:14,1.001s,PASSED
"Statement - newEmail = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Account/input_email), ""value"")",Chrome 63.0.3239.84,,2018-01-03 14:17:14,2018-01-03 14:17:14,0.029s,PASSED
verifyNotMatch,Chrome 63.0.3239.84,,2018-01-03 14:17:14,2018-01-03 14:17:14,0.001s,PASSED
,,,,,,
Test Cases/031_account_change_fname,Chrome 63.0.3239.84,,2018-01-03 14:17:14,2018-01-03 14:17:32,17.946s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:17:14,2018-01-03 14:17:25,10.495s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:25,2018-01-03 14:17:25,0.072s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:25,2018-01-03 14:17:26,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:26,2018-01-03 14:17:26,0.155s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:17:26,2018-01-03 14:17:26,0.289s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:26,2018-01-03 14:17:27,0.172s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:27,2018-01-03 14:17:30,3.002s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 14:17:30,2018-01-03 14:17:30,0.039s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:30,2018-01-03 14:17:30,0.254s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:30,2018-01-03 14:17:30,0.071s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:30,2018-01-03 14:17:31,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:31,2018-01-03 14:17:31,0.208s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:31,2018-01-03 14:17:32,1.002s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:17:32,2018-01-03 14:17:32,0.053s,PASSED
,,,,,,
Test Cases/032_account_change_fname_invalid,Chrome 63.0.3239.84,,2018-01-03 14:17:33,2018-01-03 14:17:51,17.739s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:17:33,2018-01-03 14:17:43,10.195s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:43,2018-01-03 14:17:44,0.074s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:44,2018-01-03 14:17:45,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:45,2018-01-03 14:17:45,0.147s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 14:17:45,2018-01-03 14:17:45,0.386s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:45,2018-01-03 14:17:45,0.122s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:45,2018-01-03 14:17:48,3.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 14:17:48,2018-01-03 14:17:48,0.068s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:48,2018-01-03 14:17:49,0.282s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:49,2018-01-03 14:17:49,0.105s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:49,2018-01-03 14:17:50,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:17:50,2018-01-03 14:17:50,0.217s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:17:50,2018-01-03 14:17:51,1.003s,PASSED
"Statement - newFname = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Account/input_firstname), ""value"")",Chrome 63.0.3239.84,,2018-01-03 14:17:51,2018-01-03 14:17:51,0.024s,PASSED
verifyNotMatch,Chrome 63.0.3239.84,,2018-01-03 14:17:51,2018-01-03 14:17:51,0.001s,PASSED
,,,,,,
