Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
login_logout,Chrome 63.0.3239.84,,2017-12-28 11:57:38,2017-12-28 11:59:40,2m - 1.815s,PASSED
,,,,,,
Test Cases/001_login_email_successful,Chrome 63.0.3239.84,,2017-12-28 11:57:38,2017-12-28 11:57:50,11.667s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-28 11:57:39,2017-12-28 11:57:43,3.651s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-28 11:57:43,2017-12-28 11:57:45,2.266s,PASSED
click,Chrome 63.0.3239.84,,2017-12-28 11:57:45,2017-12-28 11:57:45,0.220s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-28 11:57:45,2017-12-28 11:57:47,1.422s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-28 11:57:47,2017-12-28 11:57:47,0.335s,PASSED
click,Chrome 63.0.3239.84,,2017-12-28 11:57:47,2017-12-28 11:57:47,0.129s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-28 11:57:47,2017-12-28 11:57:50,3.030s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-28 11:57:50,2017-12-28 11:57:50,0.065s,PASSED
,,,,,,
Test Cases/002_login_email_wrongpw,Chrome 63.0.3239.84,,2017-12-28 11:57:51,2017-12-28 11:58:00,9.598s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-28 11:57:51,2017-12-28 11:57:53,1.930s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-28 11:57:53,2017-12-28 11:57:55,1.960s,PASSED
click,Chrome 63.0.3239.84,,2017-12-28 11:57:55,2017-12-28 11:57:56,0.626s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-28 11:57:56,2017-12-28 11:57:57,1.388s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-28 11:57:57,2017-12-28 11:57:57,0.374s,PASSED
click,Chrome 63.0.3239.84,,2017-12-28 11:57:57,2017-12-28 11:57:57,0.106s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-28 11:57:57,2017-12-28 11:58:00,3.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-28 11:58:00,2017-12-28 11:58:00,0.046s,PASSED
,,,,,,
Test Cases/003_login_email_wrongpwformat,Chrome 63.0.3239.84,,2017-12-28 11:58:01,2017-12-28 11:58:11,9.495s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-28 11:58:01,2017-12-28 11:58:03,1.926s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-28 11:58:03,2017-12-28 11:58:05,1.940s,PASSED
click,Chrome 63.0.3239.84,,2017-12-28 11:58:05,2017-12-28 11:58:06,0.670s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-28 11:58:06,2017-12-28 11:58:07,1.397s,PASSED
