Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
account_settings,Chrome 63.0.3239.84,,2018-01-03 18:38:49,2018-01-03 18:40:43,1m - 54.912s,FAILED
,,,,,,
Test Cases/042_account_address_add,Chrome 63.0.3239.84,,2018-01-03 18:38:49,2018-01-03 18:39:17,28.318s,FAILED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:38:50,2018-01-03 18:39:01,11.151s,PASSED
click,Chrome 63.0.3239.84,Ensure that account only has 1 and only 1 address ,2018-01-03 18:39:01,2018-01-03 18:39:01,0.081s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:01,2018-01-03 18:39:02,1.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:02,2018-01-03 18:39:02,0.143s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:02,2018-01-03 18:39:03,0.664s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:39:03,2018-01-03 18:39:03,0.269s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:03,2018-01-03 18:39:06,3.002s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:39:06,2018-01-03 18:39:06,0.185s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:06,2018-01-03 18:39:06,0.126s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:06,2018-01-03 18:39:09,3.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:09,2018-01-03 18:39:09,0.207s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:09,2018-01-03 18:39:09,0.065s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:09,2018-01-03 18:39:10,1.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:10,2018-01-03 18:39:11,0.141s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:11,2018-01-03 18:39:12,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:39:12,2018-01-03 18:39:17,5.632s,FAILED
,,,,,,
Test Cases/045_account_address_delete,Chrome 63.0.3239.84,,2018-01-03 18:39:18,2018-01-03 18:39:30,12.132s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:39:18,2018-01-03 18:39:28,9.530s,PASSED
click,Chrome 63.0.3239.84,Ensure that account has 2 or more addresses. Test will delete 2nd address,2018-01-03 18:39:28,2018-01-03 18:39:28,0.082s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:28,2018-01-03 18:39:29,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:29,2018-01-03 18:39:29,0.158s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:29,2018-01-03 18:39:29,0.140s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:29,2018-01-03 18:39:30,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:30,2018-01-03 18:39:30,0.095s,PASSED
,,,,,,
Test Cases/043_account_address_add_nopostalcode,Chrome 63.0.3239.84,,2018-01-03 18:39:31,2018-01-03 18:40:01,29.903s,FAILED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:39:31,2018-01-03 18:39:41,9.859s,PASSED
click,Chrome 63.0.3239.84,Ensure that account only has 1 and only 1 address ,2018-01-03 18:39:41,2018-01-03 18:39:41,0.097s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:41,2018-01-03 18:39:42,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:42,2018-01-03 18:39:42,0.155s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:42,2018-01-03 18:39:43,0.674s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:39:43,2018-01-03 18:39:43,0.216s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:43,2018-01-03 18:39:46,3.002s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:39:46,2018-01-03 18:39:46,0.203s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:46,2018-01-03 18:39:46,0.108s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:46,2018-01-03 18:39:49,3.002s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:39:49,2018-01-03 18:39:50,0.489s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:50,2018-01-03 18:39:50,0.088s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:50,2018-01-03 18:39:53,3.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:53,2018-01-03 18:39:53,0.063s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:53,2018-01-03 18:39:54,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:39:54,2018-01-03 18:39:54,0.181s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:39:54,2018-01-03 18:39:55,1.003s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:39:55,2018-01-03 18:40:01,5.603s,FAILED
,,,,,,
Test Cases/044_account_address_add_wrongpostalcode,Chrome 63.0.3239.84,,2018-01-03 18:40:02,2018-01-03 18:40:20,18.720s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:40:02,2018-01-03 18:40:12,9.844s,PASSED
click,Chrome 63.0.3239.84,Ensure that account only has 1 and only 1 address ,2018-01-03 18:40:12,2018-01-03 18:40:12,0.089s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:12,2018-01-03 18:40:13,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:13,2018-01-03 18:40:13,0.151s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:13,2018-01-03 18:40:14,0.723s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:40:14,2018-01-03 18:40:14,0.507s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:14,2018-01-03 18:40:17,3.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:17,2018-01-03 18:40:17,0.145s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:17,2018-01-03 18:40:20,3.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:40:20,2018-01-03 18:40:20,0.017s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 18:40:20,2018-01-03 18:40:20,0.081s,PASSED
,,,,,,
Test Cases/046_account_address_edit,Chrome 63.0.3239.84,,2018-01-03 18:40:21,2018-01-03 18:40:43,21.703s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:40:21,2018-01-03 18:40:31,10.049s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-03 18:40:31,2018-01-03 18:40:31,0.091s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:31,2018-01-03 18:40:32,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:32,2018-01-03 18:40:32,0.153s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:32,2018-01-03 18:40:33,0.228s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:33,2018-01-03 18:40:34,1.002s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:40:34,2018-01-03 18:40:34,0.238s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:34,2018-01-03 18:40:37,3.001s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:40:37,2018-01-03 18:40:37,0.189s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:37,2018-01-03 18:40:37,0.087s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:37,2018-01-03 18:40:40,3.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:40,2018-01-03 18:40:40,0.205s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:40,2018-01-03 18:40:40,0.081s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:40,2018-01-03 18:40:41,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:40:41,2018-01-03 18:40:42,0.143s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:40:42,2018-01-03 18:40:43,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:40:43,2018-01-03 18:40:43,0.022s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:40:43,2018-01-03 18:40:43,0.022s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 18:40:43,2018-01-03 18:40:43,0.064s,PASSED
