Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 63.0.3239.84,,2018-01-03 18:25:10,2018-01-03 18:25:13,3.002s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:25:13,2018-01-03 18:25:16,2.342s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:25:16,2018-01-03 18:25:16,0.277s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:25:16,2018-01-03 18:25:19,3.002s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-03 18:25:19,2018-01-03 18:25:25,5.416s,FAILED
,,,,,,
Test Cases/007_login_fb_notloggedin,Chrome 63.0.3239.84,,2018-01-03 18:25:25,2018-01-03 18:25:39,13.232s,FAILED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:25:25,2018-01-03 18:25:27,1.973s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:25:27,2018-01-03 18:25:30,2.360s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:25:30,2018-01-03 18:25:30,0.296s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:25:30,2018-01-03 18:25:33,3.001s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-03 18:25:33,2018-01-03 18:25:39,5.439s,FAILED
,,,,,,
Test Cases/008_login_fb_wrongpw,Chrome 63.0.3239.84,,2018-01-03 18:25:39,2018-01-03 18:25:53,13.178s,FAILED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:25:40,2018-01-03 18:25:42,1.931s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:25:42,2018-01-03 18:25:44,2.291s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:25:44,2018-01-03 18:25:44,0.427s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:25:44,2018-01-03 18:25:47,3.001s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-03 18:25:47,2018-01-03 18:25:53,5.411s,FAILED
,,,,,,
Test Cases/009_logout,Chrome 63.0.3239.84,,2018-01-03 18:25:53,2018-01-03 18:26:08,14.126s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:25:53,2018-01-03 18:26:03,9.410s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:26:03,2018-01-03 18:26:04,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:26:04,2018-01-03 18:26:04,0.082s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:26:04,2018-01-03 18:26:05,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:26:05,2018-01-03 18:26:05,0.306s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:26:05,2018-01-03 18:26:06,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:26:06,2018-01-03 18:26:06,0.091s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:26:06,2018-01-03 18:26:07,1.002s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Chrome 63.0.3239.84,,2018-01-03 18:26:07,2018-01-03 18:26:08,0.116s,PASSED
