Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 63.0.3239.84,,2018-01-03 18:34:01,2018-01-03 18:34:01,0.310s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:01,2018-01-03 18:34:03,1.425s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:03,2018-01-03 18:34:03,0.414s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:03,2018-01-03 18:34:03,0.105s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:03,2018-01-03 18:34:06,3.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:34:06,2018-01-03 18:34:06,0.030s,PASSED
,,,,,,
Test Cases/004_login_email_wrongemail,Chrome 63.0.3239.84,,2018-01-03 18:34:07,2018-01-03 18:34:17,10.259s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:34:07,2018-01-03 18:34:09,1.958s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:34:09,2018-01-03 18:34:12,2.425s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:12,2018-01-03 18:34:12,0.346s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:12,2018-01-03 18:34:14,2.007s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:14,2018-01-03 18:34:14,0.267s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:14,2018-01-03 18:34:14,0.113s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:14,2018-01-03 18:34:17,3.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:34:17,2018-01-03 18:34:17,0.025s,PASSED
,,,,,,
Test Cases/005_login_email_wrongemailformat,Chrome 63.0.3239.84,,2018-01-03 18:34:18,2018-01-03 18:34:28,10.107s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:34:18,2018-01-03 18:34:20,2.013s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:34:20,2018-01-03 18:34:23,2.352s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:23,2018-01-03 18:34:23,0.303s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:23,2018-01-03 18:34:25,1.791s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:25,2018-01-03 18:34:25,0.365s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:25,2018-01-03 18:34:25,0.122s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:25,2018-01-03 18:34:28,3.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:34:28,2018-01-03 18:34:28,0.035s,PASSED
,,,,,,
Test Cases/006_login_fb_loggedin,Chrome 63.0.3239.84,,2018-01-03 18:34:29,2018-01-03 18:34:48,19.062s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:34:29,2018-01-03 18:34:31,1.923s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:34:31,2018-01-03 18:34:33,1.547s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:33,2018-01-03 18:34:33,0.207s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:34:33,2018-01-03 18:34:33,0.159s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:33,2018-01-03 18:34:36,3.084s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:36,2018-01-03 18:34:39,3.001s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:34:39,2018-01-03 18:34:42,2.314s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:42,2018-01-03 18:34:42,0.322s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:42,2018-01-03 18:34:45,3.001s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-03 18:34:45,2018-01-03 18:34:45,0.148s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:45,2018-01-03 18:34:45,0.178s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:45,2018-01-03 18:34:48,3.001s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-03 18:34:48,2018-01-03 18:34:48,0.057s,PASSED
,,,,,,
Test Cases/007_login_fb_notloggedin,Chrome 63.0.3239.84,,2018-01-03 18:34:49,2018-01-03 18:35:08,18.889s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:34:49,2018-01-03 18:34:51,1.960s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:34:51,2018-01-03 18:34:54,2.676s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:54,2018-01-03 18:34:54,0.414s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:54,2018-01-03 18:34:57,3.002s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-03 18:34:57,2018-01-03 18:34:57,0.128s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:34:57,2018-01-03 18:34:58,0.219s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:34:58,2018-01-03 18:35:01,3.002s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2018-01-03 18:35:01,2018-01-03 18:35:02,1.108s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:35:02,2018-01-03 18:35:02,0.219s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:35:02,2018-01-03 18:35:02,0.231s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:35:02,2018-01-03 18:35:04,1.658s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:04,2018-01-03 18:35:07,3.002s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2018-01-03 18:35:07,2018-01-03 18:35:08,1.039s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-03 18:35:08,2018-01-03 18:35:08,0.061s,PASSED
,,,,,,
Test Cases/008_login_fb_wrongpw,Chrome 63.0.3239.84,,2018-01-03 18:35:09,2018-01-03 18:35:25,15.768s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:35:09,2018-01-03 18:35:11,1.934s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:35:11,2018-01-03 18:35:13,2.412s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:35:13,2018-01-03 18:35:13,0.308s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:13,2018-01-03 18:35:16,3.001s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-03 18:35:16,2018-01-03 18:35:17,0.143s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:35:17,2018-01-03 18:35:17,0.158s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:17,2018-01-03 18:35:20,3.001s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2018-01-03 18:35:20,2018-01-03 18:35:21,1.089s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:35:21,2018-01-03 18:35:21,0.255s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:35:21,2018-01-03 18:35:21,0.194s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:35:21,2018-01-03 18:35:23,2.136s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:23,2018-01-03 18:35:24,1.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:35:24,2018-01-03 18:35:25,0.028s,PASSED
,,,,,,
Test Cases/009_logout,Chrome 63.0.3239.84,,2018-01-03 18:35:25,2018-01-03 18:35:47,21.457s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:35:25,2018-01-03 18:35:42,16.773s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:42,2018-01-03 18:35:43,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:35:43,2018-01-03 18:35:43,0.148s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:43,2018-01-03 18:35:44,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:35:44,2018-01-03 18:35:45,0.187s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:45,2018-01-03 18:35:46,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:35:46,2018-01-03 18:35:46,0.100s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:35:46,2018-01-03 18:35:47,1.001s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Chrome 63.0.3239.84,,2018-01-03 18:35:47,2018-01-03 18:35:47,0.139s,PASSED
