Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToWindowTitle,Chrome 63.0.3239.84,,2018-01-03 18:36:57,2018-01-03 18:36:58,1.093s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:36:58,2018-01-03 18:36:58,0.199s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:36:58,2018-01-03 18:36:58,0.155s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:36:58,2018-01-03 18:36:59,0.866s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:36:59,2018-01-03 18:37:02,3.001s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2018-01-03 18:37:02,2018-01-03 18:37:03,1.033s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-03 18:37:03,2018-01-03 18:37:03,0.049s,PASSED
,,,,,,
Test Cases/013_signup_wrongemailformat,Chrome 63.0.3239.84,,2018-01-03 18:37:04,2018-01-03 18:37:12,8.677s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:37:04,2018-01-03 18:37:06,1.934s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:37:06,2018-01-03 18:37:08,2.430s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:08,2018-01-03 18:37:09,0.320s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:09,2018-01-03 18:37:10,0.991s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:10,2018-01-03 18:37:10,0.529s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:10,2018-01-03 18:37:10,0.223s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:10,2018-01-03 18:37:11,0.331s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:11,2018-01-03 18:37:11,0.282s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:37:11,2018-01-03 18:37:11,0.338s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:37:11,2018-01-03 18:37:11,0.124s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:37:11,2018-01-03 18:37:12,1.003s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:37:12,2018-01-03 18:37:12,0.052s,PASSED
,,,,,,
Test Cases/014_signup_registeredemail,Chrome 63.0.3239.84,,2018-01-03 18:37:13,2018-01-03 18:37:22,8.851s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:37:13,2018-01-03 18:37:15,1.936s,PASSED
