Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 63.0.3239.84,,2017-12-26 18:52:09,2017-12-26 18:52:09,0.325s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:09,2017-12-26 18:52:09,0.121s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:52:09,2017-12-26 18:52:12,3.001s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:52:12,2017-12-26 18:52:12,0.067s,PASSED
,,,,,,
Test Cases/8_login_fb_wrongpw,Chrome 63.0.3239.84,,2017-12-26 18:52:13,2017-12-26 18:52:26,12.648s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:52:13,2017-12-26 18:52:15,1.961s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:52:15,2017-12-26 18:52:17,1.820s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:17,2017-12-26 18:52:18,0.618s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-26 18:52:18,2017-12-26 18:52:19,0.928s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:19,2017-12-26 18:52:19,0.152s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:52:19,2017-12-26 18:52:22,3.002s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2017-12-26 18:52:22,2017-12-26 18:52:23,1.129s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:52:23,2017-12-26 18:52:23,0.194s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:52:23,2017-12-26 18:52:23,0.142s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:23,2017-12-26 18:52:25,1.546s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:52:25,2017-12-26 18:52:26,1.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2017-12-26 18:52:26,2017-12-26 18:52:26,0.033s,PASSED
,,,,,,
Test Cases/7_login_fb_notloggedin,Chrome 63.0.3239.84,,2017-12-26 18:52:27,2017-12-26 18:52:42,15.661s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:52:27,2017-12-26 18:52:29,1.997s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:52:29,2017-12-26 18:52:31,1.722s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:31,2017-12-26 18:52:31,0.621s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-26 18:52:31,2017-12-26 18:52:32,0.957s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:32,2017-12-26 18:52:32,0.154s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:52:32,2017-12-26 18:52:35,3.002s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2017-12-26 18:52:35,2017-12-26 18:52:36,1.078s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:52:36,2017-12-26 18:52:37,0.211s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:52:37,2017-12-26 18:52:37,0.144s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:37,2017-12-26 18:52:38,1.580s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:52:38,2017-12-26 18:52:41,3.002s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-26 18:52:41,2017-12-26 18:52:42,1.029s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:52:42,2017-12-26 18:52:42,0.052s,PASSED
,,,,,,
Test Cases/6_login_fb_loggedin,Chrome 63.0.3239.84,,2017-12-26 18:52:43,2017-12-26 18:53:00,16.514s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:52:43,2017-12-26 18:52:45,1.926s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:52:45,2017-12-26 18:52:47,1.551s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:52:47,2017-12-26 18:52:47,0.195s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:52:47,2017-12-26 18:52:47,0.162s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:47,2017-12-26 18:52:49,2.271s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:52:49,2017-12-26 18:52:53,3.002s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:52:53,2017-12-26 18:52:54,1.879s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:54,2017-12-26 18:52:55,0.619s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-26 18:52:55,2017-12-26 18:52:56,1.467s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:52:56,2017-12-26 18:52:57,0.217s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:52:57,2017-12-26 18:53:00,3.001s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:53:00,2017-12-26 18:53:00,0.050s,PASSED
,,,,,,
Test Cases/5_login_email_wrongemailformat,Chrome 63.0.3239.84,,2017-12-26 18:53:01,2017-12-26 18:53:10,9.844s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:53:01,2017-12-26 18:53:03,2.446s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:53:03,2017-12-26 18:53:05,1.857s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:53:05,2017-12-26 18:53:06,0.615s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:53:06,2017-12-26 18:53:07,1.300s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:53:07,2017-12-26 18:53:07,0.340s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:53:07,2017-12-26 18:53:07,0.104s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:53:07,2017-12-26 18:53:10,3.000s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:53:10,2017-12-26 18:53:10,0.052s,PASSED
,,,,,,
Test Cases/9_logout,Chrome 63.0.3239.84,,2017-12-26 18:53:11,2017-12-26 18:53:25,13.877s,PASSED
callTestCase,Chrome 63.0.3239.84,,2017-12-26 18:53:11,2017-12-26 18:53:21,9.359s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:53:21,2017-12-26 18:53:22,1.001s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:53:22,2017-12-26 18:53:22,0.076s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:53:22,2017-12-26 18:53:23,1.002s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:53:23,2017-12-26 18:53:23,0.181s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:53:23,2017-12-26 18:53:24,1.002s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:53:24,2017-12-26 18:53:24,0.102s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:53:24,2017-12-26 18:53:25,1.003s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:53:25,2017-12-26 18:53:25,0.042s,PASSED
