Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
account_settings,Chrome 63.0.3239.84,,2018-01-02 17:11:36,2018-01-02 17:19:39,8m - 2.672s,FAILED
,,,,,,
Test Cases/047_account_alttab,Chrome 63.0.3239.84,,2018-01-02 17:11:36,2018-01-02 17:12:12,35.240s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-02 17:11:37,2018-01-02 17:11:49,11.766s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-02 17:11:49,2018-01-02 17:11:49,0.103s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:11:49,2018-01-02 17:11:50,1.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:11:50,2018-01-02 17:11:50,0.159s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:11:50,2018-01-02 17:11:51,1.001s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-02 17:11:51,2018-01-02 17:11:51,0.097s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-02 17:11:51,2018-01-02 17:11:51,0.098s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:11:51,2018-01-02 17:11:52,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:11:52,2018-01-02 17:11:54,1.876s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:11:54,2018-01-02 17:11:55,1.003s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-02 17:11:55,2018-01-02 17:11:55,0.044s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-02 17:11:55,2018-01-02 17:11:55,0.059s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:11:55,2018-01-02 17:11:56,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:11:56,2018-01-02 17:11:56,0.129s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:11:56,2018-01-02 17:11:57,1.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-02 17:11:57,2018-01-02 17:11:57,0.043s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:11:57,2018-01-02 17:11:59,1.302s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:11:59,2018-01-02 17:12:00,1.001s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-02 17:12:00,2018-01-02 17:12:00,0.079s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:12:00,2018-01-02 17:12:09,9.348s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:12:09,2018-01-02 17:12:10,1.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-02 17:12:10,2018-01-02 17:12:10,0.038s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:12:10,2018-01-02 17:12:10,0.087s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:12:10,2018-01-02 17:12:10,0.136s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:12:10,2018-01-02 17:12:11,0.218s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:12:11,2018-01-02 17:12:12,1.003s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-02 17:12:12,2018-01-02 17:12:12,0.041s,PASSED
,,,,,,
Test Cases/027_account_orderhistory,Chrome 63.0.3239.84,,2018-01-02 17:12:13,2018-01-02 17:12:33,20.545s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-02 17:12:13,2018-01-02 17:12:22,9.695s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:12:22,2018-01-02 17:12:23,0.079s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-02 17:12:23,2018-01-02 17:12:24,1.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-02 17:12:24,2018-01-02 17:12:24,0.163s,PASSED
