Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
login_logout,Chrome 63.0.3239.84,,2018-01-03 19:34:25,2018-01-03 19:36:29,2m - 4.257s,PASSED
,,,,,,
Test Cases/001_login_email_successful,Chrome 63.0.3239.84,,2018-01-03 19:34:25,2018-01-03 19:34:37,12.190s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 19:34:26,2018-01-03 19:34:29,3.568s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 19:34:29,2018-01-03 19:34:32,2.687s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:34:32,2018-01-03 19:34:32,0.361s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:34:32,2018-01-03 19:34:34,1.422s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:34:34,2018-01-03 19:34:34,0.287s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:34:34,2018-01-03 19:34:34,0.117s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:34:34,2018-01-03 19:34:37,3.029s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-03 19:34:37,2018-01-03 19:34:37,0.106s,PASSED
,,,,,,
Test Cases/002_login_email_wrongpw,Chrome 63.0.3239.84,,2018-01-03 19:34:38,2018-01-03 19:34:48,9.901s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 19:34:38,2018-01-03 19:34:40,1.961s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 19:34:40,2018-01-03 19:34:43,2.473s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:34:43,2018-01-03 19:34:43,0.317s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:34:43,2018-01-03 19:34:44,1.392s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:34:44,2018-01-03 19:34:45,0.358s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:34:45,2018-01-03 19:34:45,0.119s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:34:45,2018-01-03 19:34:48,3.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 19:34:48,2018-01-03 19:34:48,0.038s,PASSED
,,,,,,
Test Cases/003_login_email_wrongpwformat,Chrome 63.0.3239.84,,2018-01-03 19:34:49,2018-01-03 19:34:58,9.686s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 19:34:49,2018-01-03 19:34:51,1.914s,PASSED
