Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 19:43:33,2018-01-03 19:43:33,0.019s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 19:43:33,2018-01-03 19:43:33,0.028s,PASSED
,,,,,,
Test Cases/036_account_change_phone_invalid,Chrome 63.0.3239.84,,2018-01-03 19:43:34,2018-01-03 19:43:51,17.208s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 19:43:34,2018-01-03 19:43:43,9.471s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:43:43,2018-01-03 19:43:43,0.080s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:43:43,2018-01-03 19:43:44,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:43:44,2018-01-03 19:43:45,0.102s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:43:45,2018-01-03 19:43:45,0.762s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:43:45,2018-01-03 19:43:45,0.114s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:43:45,2018-01-03 19:43:48,3.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 19:43:48,2018-01-03 19:43:48,0.039s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:43:48,2018-01-03 19:43:49,0.233s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:43:49,2018-01-03 19:43:49,0.061s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:43:49,2018-01-03 19:43:50,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:43:50,2018-01-03 19:43:50,0.219s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:43:50,2018-01-03 19:43:51,1.002s,PASSED
"Statement - newPhone = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Account/input_phone), ""value"")",Chrome 63.0.3239.84,,2018-01-03 19:43:51,2018-01-03 19:43:51,0.028s,PASSED
verifyNotMatch,Chrome 63.0.3239.84,,2018-01-03 19:43:51,2018-01-03 19:43:51,0.001s,PASSED
,,,,,,
Test Cases/037_account_change_company,Chrome 63.0.3239.84,,2018-01-03 19:43:52,2018-01-03 19:44:16,24.283s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 19:43:52,2018-01-03 19:44:02,10.425s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:02,2018-01-03 19:44:02,0.068s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:02,2018-01-03 19:44:03,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:03,2018-01-03 19:44:03,0.146s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:44:03,2018-01-03 19:44:04,0.876s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:04,2018-01-03 19:44:04,0.125s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:04,2018-01-03 19:44:07,3.001s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 19:44:07,2018-01-03 19:44:07,0.025s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:07,2018-01-03 19:44:08,0.248s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:08,2018-01-03 19:44:08,0.062s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:08,2018-01-03 19:44:09,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:09,2018-01-03 19:44:09,0.168s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:09,2018-01-03 19:44:10,1.001s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 19:44:10,2018-01-03 19:44:10,0.038s,PASSED
setText,Chrome 63.0.3239.84,Set back to default phone\r\n,2018-01-03 19:44:10,2018-01-03 19:44:10,0.378s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:10,2018-01-03 19:44:10,0.082s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:10,2018-01-03 19:44:13,3.001s,PASSED
verifyElementNotHasAttribute,Chrome 63.0.3239.84,,2018-01-03 19:44:13,2018-01-03 19:44:13,0.028s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:13,2018-01-03 19:44:14,0.241s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:14,2018-01-03 19:44:14,0.059s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:14,2018-01-03 19:44:15,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:15,2018-01-03 19:44:15,0.166s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:15,2018-01-03 19:44:16,1.002s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 19:44:16,2018-01-03 19:44:16,0.034s,PASSED
,,,,,,
Test Cases/038_account_change_password,Chrome 63.0.3239.84,,2018-01-03 19:44:17,2018-01-03 19:44:50,33.157s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 19:44:17,2018-01-03 19:44:27,9.809s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:27,2018-01-03 19:44:27,0.107s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:27,2018-01-03 19:44:28,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:28,2018-01-03 19:44:28,0.141s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:28,2018-01-03 19:44:29,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:29,2018-01-03 19:44:29,0.118s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:29,2018-01-03 19:44:30,1.001s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:44:30,2018-01-03 19:44:30,0.223s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:44:30,2018-01-03 19:44:31,0.321s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 19:44:31,2018-01-03 19:44:31,0.267s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 19:44:31,2018-01-03 19:44:31,0.102s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 19:44:31,2018-01-03 19:44:34,3.000s,PASSED
