Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
login_logout,Chrome 63.0.3239.84,,2017-12-26 18:55:14,2017-12-26 18:57:12,1m - 58.265s,PASSED
,,,,,,
Test Cases/1_login_email_successful,Chrome 63.0.3239.84,,2017-12-26 18:55:14,2017-12-26 18:55:28,14.053s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:55:15,2017-12-26 18:55:20,5.212s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:55:20,2017-12-26 18:55:23,2.636s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:23,2017-12-26 18:55:23,0.774s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:23,2017-12-26 18:55:25,1.325s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:25,2017-12-26 18:55:25,0.259s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:25,2017-12-26 18:55:25,0.113s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:55:25,2017-12-26 18:55:28,3.027s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:55:28,2017-12-26 18:55:28,0.077s,PASSED
,,,,,,
Test Cases/2_login_email_wrongpw,Chrome 63.0.3239.84,,2017-12-26 18:55:29,2017-12-26 18:55:39,10.451s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:55:29,2017-12-26 18:55:31,1.948s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:55:31,2017-12-26 18:55:34,2.375s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:34,2017-12-26 18:55:34,0.653s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:34,2017-12-26 18:55:36,1.681s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:36,2017-12-26 18:55:36,0.416s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:36,2017-12-26 18:55:36,0.137s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:55:36,2017-12-26 18:55:39,3.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:55:39,2017-12-26 18:55:39,0.043s,PASSED
,,,,,,
Test Cases/3_login_email_wrongpwformat,Chrome 63.0.3239.84,,2017-12-26 18:55:40,2017-12-26 18:55:50,9.358s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:55:40,2017-12-26 18:55:42,1.928s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:55:42,2017-12-26 18:55:44,1.875s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:44,2017-12-26 18:55:45,0.609s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:45,2017-12-26 18:55:46,1.399s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:46,2017-12-26 18:55:46,0.234s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:46,2017-12-26 18:55:47,0.121s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:55:47,2017-12-26 18:55:50,3.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:55:50,2017-12-26 18:55:50,0.060s,PASSED
,,,,,,
Test Cases/4_login_email_wrongemail,Chrome 63.0.3239.84,,2017-12-26 18:55:50,2017-12-26 18:56:00,9.662s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:55:51,2017-12-26 18:55:53,1.944s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:55:53,2017-12-26 18:55:54,1.909s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:54,2017-12-26 18:55:55,0.657s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:55,2017-12-26 18:55:57,1.536s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:55:57,2017-12-26 18:55:57,0.341s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:55:57,2017-12-26 18:55:57,0.114s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:55:57,2017-12-26 18:56:00,3.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:56:00,2017-12-26 18:56:00,0.049s,PASSED
,,,,,,
Test Cases/5_login_email_wrongemailformat,Chrome 63.0.3239.84,,2017-12-26 18:56:01,2017-12-26 18:56:10,9.220s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:56:01,2017-12-26 18:56:03,1.952s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:56:03,2017-12-26 18:56:05,1.711s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:05,2017-12-26 18:56:05,0.608s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:05,2017-12-26 18:56:07,1.299s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:07,2017-12-26 18:56:07,0.330s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:07,2017-12-26 18:56:07,0.122s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:56:07,2017-12-26 18:56:10,3.003s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:56:10,2017-12-26 18:56:10,0.090s,PASSED
,,,,,,
Test Cases/6_login_fb_loggedin,Chrome 63.0.3239.84,,2017-12-26 18:56:11,2017-12-26 18:56:28,16.438s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:56:11,2017-12-26 18:56:13,1.930s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:56:13,2017-12-26 18:56:15,1.760s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:15,2017-12-26 18:56:15,0.222s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:15,2017-12-26 18:56:15,0.200s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:15,2017-12-26 18:56:18,2.474s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:56:18,2017-12-26 18:56:21,3.002s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:56:21,2017-12-26 18:56:23,1.862s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:23,2017-12-26 18:56:23,0.609s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-26 18:56:23,2017-12-26 18:56:24,1.054s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:24,2017-12-26 18:56:25,0.164s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:56:25,2017-12-26 18:56:28,3.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:56:28,2017-12-26 18:56:28,0.043s,PASSED
,,,,,,
Test Cases/7_login_fb_notloggedin,Chrome 63.0.3239.84,,2017-12-26 18:56:28,2017-12-26 18:56:43,14.908s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:56:29,2017-12-26 18:56:31,1.932s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:56:31,2017-12-26 18:56:32,1.672s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:32,2017-12-26 18:56:33,0.610s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-26 18:56:33,2017-12-26 18:56:34,0.948s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:34,2017-12-26 18:56:34,0.165s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:56:34,2017-12-26 18:56:37,3.002s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2017-12-26 18:56:37,2017-12-26 18:56:38,1.085s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:38,2017-12-26 18:56:38,0.190s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:38,2017-12-26 18:56:38,0.154s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:38,2017-12-26 18:56:39,0.888s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:56:39,2017-12-26 18:56:42,3.002s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-26 18:56:42,2017-12-26 18:56:43,1.032s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:56:43,2017-12-26 18:56:43,0.045s,PASSED
,,,,,,
Test Cases/8_login_fb_wrongpw,Chrome 63.0.3239.84,,2017-12-26 18:56:44,2017-12-26 18:56:57,12.625s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-26 18:56:44,2017-12-26 18:56:46,1.948s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2017-12-26 18:56:46,2017-12-26 18:56:48,1.741s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:48,2017-12-26 18:56:49,0.618s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2017-12-26 18:56:49,2017-12-26 18:56:49,0.966s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:49,2017-12-26 18:56:50,0.146s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:56:50,2017-12-26 18:56:53,3.002s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2017-12-26 18:56:53,2017-12-26 18:56:54,1.072s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:54,2017-12-26 18:56:54,0.201s,PASSED
setText,Chrome 63.0.3239.84,,2017-12-26 18:56:54,2017-12-26 18:56:54,0.131s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:56:54,2017-12-26 18:56:56,1.640s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:56:56,2017-12-26 18:56:57,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2017-12-26 18:56:57,2017-12-26 18:56:57,0.030s,PASSED
,,,,,,
Test Cases/9_logout,Chrome 63.0.3239.84,,2017-12-26 18:56:57,2017-12-26 18:57:11,13.855s,PASSED
callTestCase,Chrome 63.0.3239.84,,2017-12-26 18:56:58,2017-12-26 18:57:07,9.339s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:57:07,2017-12-26 18:57:08,1.000s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:57:08,2017-12-26 18:57:08,0.091s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:57:08,2017-12-26 18:57:09,1.001s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:57:09,2017-12-26 18:57:09,0.185s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:57:09,2017-12-26 18:57:10,1.001s,PASSED
click,Chrome 63.0.3239.84,,2017-12-26 18:57:10,2017-12-26 18:57:10,0.103s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-26 18:57:10,2017-12-26 18:57:11,1.002s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2017-12-26 18:57:11,2017-12-26 18:57:11,0.034s,PASSED
