Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
account_settings,Chrome 63.0.3239.84,,2018-01-03 18:53:55,2018-01-03 18:55:39,1m - 44.019s,PASSED
,,,,,,
Test Cases/042_account_address_add,Chrome 63.0.3239.84,,2018-01-03 18:53:55,2018-01-03 18:54:18,23.156s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:53:56,2018-01-03 18:54:07,11.419s,PASSED
click,Chrome 63.0.3239.84,Ensure that account only has 1 and only 1 address ,2018-01-03 18:54:07,2018-01-03 18:54:07,0.086s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:07,2018-01-03 18:54:08,1.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:08,2018-01-03 18:54:08,0.149s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:08,2018-01-03 18:54:09,0.620s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:54:09,2018-01-03 18:54:09,0.264s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:09,2018-01-03 18:54:12,3.004s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:54:12,2018-01-03 18:54:13,0.176s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:13,2018-01-03 18:54:13,0.101s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:13,2018-01-03 18:54:16,3.003s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:16,2018-01-03 18:54:16,0.212s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:16,2018-01-03 18:54:16,0.082s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:16,2018-01-03 18:54:17,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:17,2018-01-03 18:54:17,0.143s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:17,2018-01-03 18:54:18,1.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:54:18,2018-01-03 18:54:18,0.032s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:54:18,2018-01-03 18:54:18,0.024s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 18:54:18,2018-01-03 18:54:18,0.060s,PASSED
,,,,,,
Test Cases/045_account_address_delete,Chrome 63.0.3239.84,,2018-01-03 18:54:19,2018-01-03 18:54:31,12.403s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:54:19,2018-01-03 18:54:29,9.753s,PASSED
click,Chrome 63.0.3239.84,Ensure that account has 2 or more addresses. Test will delete 2nd address,2018-01-03 18:54:29,2018-01-03 18:54:29,0.076s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:29,2018-01-03 18:54:30,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:30,2018-01-03 18:54:30,0.149s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:30,2018-01-03 18:54:30,0.181s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:30,2018-01-03 18:54:31,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:31,2018-01-03 18:54:31,0.095s,PASSED
,,,,,,
Test Cases/043_account_address_add_nopostalcode,Chrome 63.0.3239.84,,2018-01-03 18:54:32,2018-01-03 18:54:56,23.819s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:54:32,2018-01-03 18:54:42,9.856s,PASSED
click,Chrome 63.0.3239.84,Ensure that account only has 1 and only 1 address ,2018-01-03 18:54:42,2018-01-03 18:54:42,0.077s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:42,2018-01-03 18:54:43,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:43,2018-01-03 18:54:44,0.142s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:44,2018-01-03 18:54:44,0.141s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:54:44,2018-01-03 18:54:44,0.263s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:44,2018-01-03 18:54:47,3.002s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:54:47,2018-01-03 18:54:47,0.181s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:47,2018-01-03 18:54:47,0.100s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:47,2018-01-03 18:54:50,3.002s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:54:50,2018-01-03 18:54:51,0.493s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:51,2018-01-03 18:54:51,0.080s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:51,2018-01-03 18:54:54,3.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:54,2018-01-03 18:54:54,0.056s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:54,2018-01-03 18:54:55,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:54:55,2018-01-03 18:54:55,0.102s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:54:55,2018-01-03 18:54:56,1.003s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:54:56,2018-01-03 18:54:56,0.024s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:54:56,2018-01-03 18:54:56,0.024s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 18:54:56,2018-01-03 18:54:56,0.046s,PASSED
,,,,,,
Test Cases/044_account_address_add_wrongpostalcode,Chrome 63.0.3239.84,,2018-01-03 18:54:57,2018-01-03 18:55:16,19.195s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:54:57,2018-01-03 18:55:07,10.342s,PASSED
click,Chrome 63.0.3239.84,Ensure that account only has 1 and only 1 address ,2018-01-03 18:55:07,2018-01-03 18:55:07,0.073s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:07,2018-01-03 18:55:08,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:08,2018-01-03 18:55:09,0.164s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:09,2018-01-03 18:55:09,0.707s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:55:09,2018-01-03 18:55:10,0.598s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:10,2018-01-03 18:55:13,3.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:13,2018-01-03 18:55:13,0.072s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:13,2018-01-03 18:55:16,3.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:55:16,2018-01-03 18:55:16,0.019s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 18:55:16,2018-01-03 18:55:16,0.073s,PASSED
,,,,,,
Test Cases/046_account_address_edit,Chrome 63.0.3239.84,,2018-01-03 18:55:17,2018-01-03 18:55:38,21.174s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 18:55:17,2018-01-03 18:55:26,9.448s,PASSED
click,Chrome 63.0.3239.84,Ensure that account at least 1 address. Test will edit first address,2018-01-03 18:55:26,2018-01-03 18:55:26,0.084s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:26,2018-01-03 18:55:27,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:27,2018-01-03 18:55:28,0.143s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:28,2018-01-03 18:55:28,0.211s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:28,2018-01-03 18:55:29,1.001s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:55:29,2018-01-03 18:55:29,0.202s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:29,2018-01-03 18:55:32,3.001s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:55:32,2018-01-03 18:55:32,0.191s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:32,2018-01-03 18:55:32,0.090s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:32,2018-01-03 18:55:35,3.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:35,2018-01-03 18:55:36,0.350s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:36,2018-01-03 18:55:36,0.099s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:36,2018-01-03 18:55:37,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:55:37,2018-01-03 18:55:37,0.146s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:55:37,2018-01-03 18:55:38,1.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:55:38,2018-01-03 18:55:38,0.023s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:55:38,2018-01-03 18:55:38,0.024s,PASSED
verifyElementText,Chrome 63.0.3239.84,,2018-01-03 18:55:38,2018-01-03 18:55:38,0.035s,PASSED
