Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 63.0.3239.84,,2018-01-04 10:17:35,2018-01-04 10:17:35,0.265s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:17:35,2018-01-04 10:17:35,0.154s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:17:35,2018-01-04 10:17:38,3.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-04 10:17:38,2018-01-04 10:17:38,0.029s,PASSED
,,,,,,
Test Cases/004_login_email_wrongemail,Chrome 63.0.3239.84,,2018-01-04 10:17:39,2018-01-04 10:17:50,10.275s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-04 10:17:39,2018-01-04 10:17:42,2.439s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-04 10:17:42,2018-01-04 10:17:44,2.174s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:17:44,2018-01-04 10:17:44,0.323s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:17:44,2018-01-04 10:17:46,1.708s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:17:46,2018-01-04 10:17:46,0.290s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:17:46,2018-01-04 10:17:46,0.112s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:17:46,2018-01-04 10:17:49,3.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-04 10:17:49,2018-01-04 10:17:50,0.023s,PASSED
,,,,,,
Test Cases/005_login_email_wrongemailformat,Chrome 63.0.3239.84,,2018-01-04 10:17:50,2018-01-04 10:18:00,10.038s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-04 10:17:50,2018-01-04 10:17:53,2.411s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-04 10:17:53,2018-01-04 10:17:55,2.237s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:17:55,2018-01-04 10:17:55,0.301s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:17:55,2018-01-04 10:17:57,1.363s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:17:57,2018-01-04 10:17:57,0.405s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:17:57,2018-01-04 10:17:57,0.159s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:17:57,2018-01-04 10:18:00,3.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-04 10:18:00,2018-01-04 10:18:00,0.025s,PASSED
,,,,,,
Test Cases/006_login_fb_loggedin,Chrome 63.0.3239.84,,2018-01-04 10:18:01,2018-01-04 10:18:21,19.879s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-04 10:18:01,2018-01-04 10:18:04,2.423s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-04 10:18:04,2018-01-04 10:18:06,1.915s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:18:06,2018-01-04 10:18:06,0.231s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:18:06,2018-01-04 10:18:06,0.195s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:06,2018-01-04 10:18:08,2.398s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:08,2018-01-04 10:18:11,3.001s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-04 10:18:11,2018-01-04 10:18:14,2.755s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:14,2018-01-04 10:18:15,0.488s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:15,2018-01-04 10:18:18,3.002s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-04 10:18:18,2018-01-04 10:18:18,0.119s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:18,2018-01-04 10:18:18,0.162s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:18,2018-01-04 10:18:21,3.002s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-04 10:18:21,2018-01-04 10:18:21,0.050s,PASSED
,,,,,,
Test Cases/007_login_fb_notloggedin,Chrome 63.0.3239.84,,2018-01-04 10:18:22,2018-01-04 10:18:40,18.034s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-04 10:18:22,2018-01-04 10:18:24,2.430s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-04 10:18:24,2018-01-04 10:18:27,2.338s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:27,2018-01-04 10:18:27,0.314s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:27,2018-01-04 10:18:30,3.002s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-04 10:18:30,2018-01-04 10:18:30,0.155s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:30,2018-01-04 10:18:30,0.158s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:30,2018-01-04 10:18:33,3.002s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2018-01-04 10:18:33,2018-01-04 10:18:35,1.095s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:18:35,2018-01-04 10:18:35,0.209s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:18:35,2018-01-04 10:18:35,0.184s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:35,2018-01-04 10:18:36,0.869s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:36,2018-01-04 10:18:39,3.001s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2018-01-04 10:18:39,2018-01-04 10:18:40,1.031s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-04 10:18:40,2018-01-04 10:18:40,0.047s,PASSED
,,,,,,
Test Cases/008_login_fb_wrongpw,Chrome 63.0.3239.84,,2018-01-04 10:18:41,2018-01-04 10:18:56,14.963s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-04 10:18:41,2018-01-04 10:18:43,1.948s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-04 10:18:43,2018-01-04 10:18:45,2.201s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:45,2018-01-04 10:18:45,0.301s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:45,2018-01-04 10:18:48,3.002s,PASSED
scrollToElement,Chrome 63.0.3239.84,,2018-01-04 10:18:48,2018-01-04 10:18:48,0.095s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:48,2018-01-04 10:18:49,0.153s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:49,2018-01-04 10:18:52,3.001s,PASSED
switchToWindowTitle,Chrome 63.0.3239.84,,2018-01-04 10:18:52,2018-01-04 10:18:53,1.081s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:18:53,2018-01-04 10:18:53,0.202s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-04 10:18:53,2018-01-04 10:18:53,0.142s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:18:53,2018-01-04 10:18:55,1.629s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:18:55,2018-01-04 10:18:56,1.001s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-04 10:18:56,2018-01-04 10:18:56,0.031s,PASSED
,,,,,,
Test Cases/009_logout,Chrome 63.0.3239.84,,2018-01-04 10:18:57,2018-01-04 10:19:11,14.554s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-04 10:18:57,2018-01-04 10:19:07,9.920s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:19:07,2018-01-04 10:19:08,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:19:08,2018-01-04 10:19:08,0.086s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:19:08,2018-01-04 10:19:09,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:19:09,2018-01-04 10:19:09,0.159s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:19:09,2018-01-04 10:19:10,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-04 10:19:10,2018-01-04 10:19:10,0.099s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-04 10:19:10,2018-01-04 10:19:11,1.002s,PASSED
autoKeywords.verifyLoggedOut.verifyNotLogged,Chrome 63.0.3239.84,,2018-01-04 10:19:11,2018-01-04 10:19:11,0.144s,PASSED
