Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
login_logout,Chrome 63.0.3239.84,,2018-01-03 18:14:58,2018-01-03 18:17:15,2m - 16.489s,FAILED
,,,,,,
Test Cases/001_login_email_successful,Chrome 63.0.3239.84,,2018-01-03 18:14:59,2018-01-03 18:15:11,12.598s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:14:59,2018-01-03 18:15:03,3.319s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:15:03,2018-01-03 18:15:06,3.397s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:15:06,2018-01-03 18:15:06,0.324s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:15:06,2018-01-03 18:15:08,1.346s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:15:08,2018-01-03 18:15:08,0.283s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:15:08,2018-01-03 18:15:08,0.124s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:15:08,2018-01-03 18:15:11,3.031s,PASSED
autoKeywords.verifyLoggedIn.verifyLogged,Chrome 63.0.3239.84,,2018-01-03 18:15:11,2018-01-03 18:15:11,0.093s,PASSED
,,,,,,
Test Cases/002_login_email_wrongpw,Chrome 63.0.3239.84,,2018-01-03 18:15:12,2018-01-03 18:15:22,9.710s,PASSED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:15:12,2018-01-03 18:15:14,1.925s,PASSED
navigateToUrl,Chrome 63.0.3239.84,,2018-01-03 18:15:14,2018-01-03 18:15:16,2.267s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:15:16,2018-01-03 18:15:17,0.291s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:15:17,2018-01-03 18:15:18,1.507s,PASSED
setText,Chrome 63.0.3239.84,,2018-01-03 18:15:18,2018-01-03 18:15:19,0.397s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 18:15:19,2018-01-03 18:15:19,0.107s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 18:15:19,2018-01-03 18:15:22,3.002s,PASSED
verifyElementPresent,Chrome 63.0.3239.84,,2018-01-03 18:15:22,2018-01-03 18:15:22,0.037s,PASSED
,,,,,,
Test Cases/003_login_email_wrongpwformat,Chrome 63.0.3239.84,,2018-01-03 18:15:23,2018-01-03 18:15:39,16.437s,FAILED
openBrowser,Chrome 63.0.3239.84,,2018-01-03 18:15:23,2018-01-03 18:15:25,1.913s,PASSED
